idSphot,pays,region,departement,departementLat,departementLng,ville,villeLat,villeLng,nomSecours,nomSphot,sphotLat,sphotLng,typeSphot
FR-XXX-0001,France,,,,,43037,,,,FRK1343037D043100,44.90591759076,3.79187501317,LAC
FR-XXX-0001,France,,,,,43048,,,,FRK1343048D043055,45.33558702674,3.70658233774,LAC
FR-XXX-0001,France,,,,,43051,,,,FRK1343051D043140,45.05299640045,4.31730746529,LAC
FR-XXX-0001,France,,,,,43052,,,,FRK1343052D043060,45.36679020853,3.50280419304,LAC
FR-XXX-0001,France,,,,,43070,,,,FRK1343070D043080,45.15357938283,3.44397672867,
FR-XXX-0001,France,,,,,43101,,,,FRK1343101D043026,44.89145803877,3.92028829507,
FR-XXX-0001,France,,,,,43112,,,,FRK1343112D043510,45.09464012840,3.50284921766,
FR-XXX-0001,France,,,,,43114,,,,FRK1343114D043600,45.15092528859,4.21851814267,LAC
FR-XXX-0001,France,,,,,43118,,,,FRK1343118D043076,45.14857945266,3.40189563567,
FR-XXX-0001,France,,,,,43135,,,,FRK1343135D043125,44.93584254377,3.98404597334,LAC
FR-XXX-0001,France,,,,,43136,,,,FRK1343136D043110,44.96782485336,3.64942376644,
FR-XXX-0001,France,,,,,43155,,,,FRK1343155D043105,45.02912994226,3.59526911143,
FR-XXX-0001,France,,,,,43262,,,,FRK1343262D043065,45.27935927043,3.40665198969,
FR-XXX-0001,France,,,,,43264,,,,FRK1343264D043070,45.20906289166,3.39889183695,
FR-XXX-0001,France,,,,,63010,,,,FRK1463010D063011,45.41171772635,3.71735561604,LAC
FR-XXX-0001,France,,,,,63015,,,,FRK1463015D063020,45.75129147489,3.61359413476,LAC
FR-XXX-0001,France,,,,,63026,,,,FRK1463026D063030,45.66689087439,2.98395868017,LAC
FR-XXX-0001,France,,,,,63038,,,,FRK1463038D063040,45.50935040665,2.85517964172,LAC
FR-XXX-0001,France,,,,,63055,,,,FRK1463055D063045,45.84521813765,2.83909409336,LAC
FR-XXX-0001,France,,,,,63072,,,,FRK1463072D063065,45.88362744003,3.69667433871,LAC
FR-XXX-0001,France,,,,,63077,,,,FRK1463077D063050,45.57348089295,2.91591529407,LAC
FR-XXX-0001,France,,,,,63093,,,,FRK1463093D063070,45.98118925631,2.98688959153,LAC
FR-XXX-0001,France,,,,,63124,,,,FRK1463124D063100,45.74394488487,3.21700781780,LAC
FR-XXX-0001,France,,,,,63132,,,,FRK1463132D063110,45.62418004325,3.55910587460,LAC
FR-XXX-0001,France,,,,,63187,,,,FRK1463187D063115,46.22201150533,2.88396574989,LAC
FR-XXX-0001,France,,,,,63189,,,,FRK1463189D063117,45.66614295640,2.72537422165,LAC
FR-XXX-0001,France,,,,,63192,,,,FRK1463192D063120,45.53422637227,2.68571822544,LAC
FR-XXX-0001,France,,,,,63228,,,,FRK1463228D063130,45.91390465733,2.75667592405,LAC
FR-XXX-0001,France,,,,,63228,,,,FRK1463228D063135,45.92322305715,2.76872501160,LAC
FR-XXX-0001,France,,,,,63246,,,,FRK1463246D063138,45.60307598801,2.74187641914,LAC
FR-XXX-0001,France,,,,,63247,,,,FRK1463247D063060,45.56833908659,2.92882052737,LAC
FR-XXX-0001,France,,,,,63319,,,,FRK1463319D063160,45.52385294989,3.91608032070,LAC
FR-XXX-0001,France,,,,,63338,,,,FRK1463338D063170,46.15623172571,2.83375051559,LAC
FR-XXX-0001,France,,,,,63354,,,,FRK1463354D063180,46.03700580174,2.81569891173,LAC
FR-XXX-0001,France,,,,,63363,,,,FRK1463363D063140,45.90727377851,2.75518306494,LAC
FR-XXX-0001,France,,,,,63393,,,,FRK1463393D063190,45.89448991552,3.59883474048,LAC
FR-XXX-0001,France,,,,,63393,,,,FRK1463393D063195,45.89666065546,3.60213421440,LAC
FR-XXX-0001,France,,,,,63401,,,,FRK1463401D063240,45.56238374572,2.93866044742,LAC
FR-XXX-0001,France,,,,,63416,,,,FRK1463416D063250,45.58912058731,2.51181413125,LAC
FR-XXX-0001,France,,,,,63419,,,,FRK1463419D063200,46.13999185825,2.93666775204,LAC
FR-XXX-0001,France,,,,,63430,,,,FRK1463430D063001,45.86750986085,3.48219361042,LAC
FR-XXX-0001,France,,,,,63448,,,,FRK1463448D063220,45.47363027060,3.44556185336,LAC
FR-XXX-0001,France,,,,,69009,,,,FRK2669009D069070,45.95315059544,4.72639636556,LAC
FR-XXX-0001,France,,,,,69064,,,,FRK2669064D069044,45.45877582408,4.78110647380,LAC
FR-XXX-0001,France,,,,,69070,,,,FRK2669070D069006,46.00922192306,4.37477904901,LAC
FR-XXX-0001,France,,,,,69256,,,,FRK2669256D069020,45.80242391059,4.93639112273,LAC
FR-XXX-0001,France,,,,,69256,,,,FRK2669256D069022,45.80773620284,4.93756919420,LAC
FR-XXX-0001,France,,,,,69256,,,,FRK2669256D069023,45.80164835232,4.94063960335,LAC
FR-XXX-0001,France,,,,,69256,,,,FRK2669256D069026,45.79842190716,4.95014594975,LAC
FR-XXX-0001,France,,,,,69264,,,,FRK2669264D069010,45.97052761036,4.75029576492,LAC
FR-XXX-0001,France,,,,,73001,,,,FRK2773001D073095,45.56029762558,5.80980004692,LAC
